barcode,product_name,unit,initial_quantity,purchase_price_iqd,selling_price_iqd,low_stock_alert
8697924562541,ئارى كيك بيل باك,دانە,1000,100,500,5
1324008366425,هرجى مندال,دانە,1000,3100,3500,5
6262532300087,زبدة ئازربايجان  نباتي 100 ط,دانە,1000,100,500,5
6262532300070,زبدة نباتي ئازربايجان 250ط,دانە,1000,1100,1500,5
8697623310658,ريكاي سيتل 1500 ط,دانە,1000,1600,2000,5
8690504944430,نةستةلة ئةلبيلا,دانە,1000,4350,4750,5
9008700168328,شربت راوخ قودي 355 ط,دانە,1000,500,900,5
9008700153843,شربت راوخ قودي 355 ط,دانە,1000,500,900,5
8694965526389,سابون مندالان 100طرام,دانە,1000,100,500,5
8697897456663,طورة ميرت,دانە,1000,850,1250,5
1325008366422,هرج مندالاان,دانە,1000,3100,3500,5
4823055520257,بسكيت,دانە,1000,0,400,5
6692244200083,ماست يورسا,دانە,1000,2000,2400,5
6260869300084,لوثك فة رجام,دانە,1000,2600,3000,5
6260405200878,ثةنير صباح قودي خر 450 ط,دانە,1000,2600,3000,5
62900720,ماربرورة ش,دانە,1000,1100,1500,5
62900515,ماربروى يكس ترا,دانە,1000,1850,2250,5
6262394700247,دووشاف قةسث 1 كيلو,دانە,1000,1600,2000,5
8693029606494,كيك سةموني 20 عدد,دانە,1000,3600,4000,5
6945449300875,مةموك لكة عسل,دانە,1000,1350,1750,5
8693029700772,كيك جوستو طويز هندى 24عدد,دانە,1000,4350,4750,5
8693029701267,سويس رول طاستو 24 عدد,دانە,1000,4100,4500,5
4823055521759,بسكيت دومينيك ئوكراني 24عدد,دانە,1000,4100,4500,5
8681270421102,ويفر ئةلديفا 24عدد,دانە,1000,4100,4500,5
3600521900291,شامثو   يثيك شين,دانە,1000,1100,1500,5
6211022771012,كيك,دانە,1000,0,400,5
6261551600765,ثةنير كالين 100 ط,دانە,1000,100,500,5
6261551600970,ثةنير كالين 100 ط,دانە,1000,100,500,5
6260223400238,زبدة سان توث 100 ط,دانە,1000,0,400,5
6260223400245,زبدة سان توث 250 ط,دانە,1000,350,750,5
6260869302811,ئارد نوك فرجام 200غرام,دانە,1000,1100,1500,5
6260869302231,نيسك زةر فرجام,دانە,1000,2600,3000,5
6983351851221,نايلون مريشك 8عدد 25*38cm,دانە,1000,350,750,5
8690575871819,شربت تاميك 1لتر كارتون,دانە,1000,850,1250,5
8690575870515,شربت تاميك 1لتر كارتون,دانە,1000,1100,1500,5
8690575870119,شربت تاميك 1لتر كارتون,دانە,1000,1100,1500,5
8690575870416,شربت تاميك 1لتر كارتون,دانە,1000,1100,1500,5
8690575871918,شربت تاميك 1لتر كارتون,دانە,1000,1100,1500,5
8690575871413,شربت تاميك 1لتر كارتون,دانە,1000,1100,1500,5
8690575940218,شربت تاميت 330 ط,دانە,1000,600,1000,5
8690573900412,شربت تاميك شوشة 1 لتر,دانە,1000,1350,1750,5
8690575900618,شربت تاميك شوشة 1 لتر,دانە,1000,1350,1750,5
8690573900214,شربت تاميك شوشة 1 لتر,دانە,1000,1350,1750,5
8690573900511,شربت تاميك شوشة 1 لتر,دانە,1000,1350,1750,5
6260430600452,سفرةي ساشا عسل,دانە,1000,850,1250,5
6260661006672,دووى هراز 2 لتر,دانە,1000,1600,2000,5
80028093,ويفةر سناك بالوكو ئيتالى 45ط,دانە,1000,100,500,5
80028062,ويفةر سناك بالوكو ئيتالى 45ط,دانە,1000,100,500,5
6260751900248,ثيتي ثور ستاك قةهوة,دانە,1000,1600,2000,5
6260007410347,بةنير فتا ثكاة 300 ط,دانە,1000,1350,1750,5
6266628700218,سفرىسة فرى,دانە,1000,600,1000,5
8693029606524,كيك,دانە,1000,0,400,5
5000396008791,ثسكيت دايجيستيف لايت 400طرام,دانە,1000,3600,4000,5
8690506394479,شامثو جسم دورو 500 ط,دانە,1000,2100,2500,5
8690506468903,شامثوي جسم دورو 500 ط,دانە,1000,2100,2500,5
8690506474737,شامثو جسم دورو 500 ط,دانە,1000,2100,2500,5
8690506415914,شامثو جسم دورو 500 ط,دانە,1000,2100,2500,5
8690506474744,شامثو جسم دورو 500 ط,دانە,1000,2100,2500,5
0162300011130040,ساقة تلاي مينو عائيلي  700 ط,دانە,1000,1100,1500,5
6260575901254,جيثس يليت بجوك,دانە,1000,0,400,5
8698990011896,شةكر كات 700ط,دانە,1000,600,1000,5
022400393773,موكيف كراتين امريكى828مليم,دانە,1000,4100,4500,5
4820187433493,ثسكيت ئوكراني 650 ط,دانە,1000,2600,3000,5
4820089224649,ثسكيت ئوكراني 650 ط,دانە,1000,2600,3000,5
6291100605286,كيك سناك ئيماراتي 250ط,دانە,1000,1100,1500,5
8851989040509,باشترين فلاش تايلندى,دانە,1000,1599,1999,5
6949936698971,موم رةقةم,دانە,1000,600,1000,5
0160620091010008,ئالوجة قاث,دانە,1000,100,500,5
5410076648894,موكيف ثانتين سعودى 360 مل,دانە,1000,3350,3750,5
4084500795464,موكيف ثانتين سعودى 360 مل,دانە,1000,3350,3750,5
8690506483548,شامثو + موكةيف دورو,دانە,1000,2350,2750,5
2014125435829,شوكلاتة حمودي 500 ط   تركي,دانە,1000,2100,2500,5
8681002381711,علك نيكست قالك,دانە,1000,350,750,5
80641803,ويفةر لوكةر ئةلمانى 45 ط,دانە,1000,600,1000,5
6941057458472,حةوزي 1.22  سم,دانە,1000,6100,6500,5
6941057454511,حةوزى ئاو 1.52م*25سم,دانە,1000,10600,11000,5
6941057402543,حةوزي ئاو 2.44 سم,دانە,1000,24600,25000,5
6260414501089,ئالوجة قاث,دانە,1000,100,500,5
6260356300108,تةمةر هندي ثاكان 20ط,دانە,1000,0,400,5
663234052490,معجون ددان سثي كرن عسل,دانە,1000,2599,2999,5
663234052483,توز عسل ددان سثي كرن,دانە,1000,2599,2999,5
6941057402451,حةوزي 2 مةترو نيو  ماسي رةشاشة,دانە,1000,24600,25000,5
6941057402444,حةوزي 2 مةترو نيو  ماسي رةشاشة,دانە,1000,24600,25000,5
078257696130,ثةمثةي هةوا,دانە,1000,2100,2500,5
6941057402567,حةوزي خاني 1.57م*1.57م*1.22م,دانە,1000,34600,35000,5
6941057403649,سوندة هةوا عةينةك,دانە,1000,9600,10000,5
6941057455945,سوندة هةوا عةينةك,دانە,1000,7600,8000,5
7501013100235,شربت جاميكس قودي 500ط,دانە,1000,1350,1750,5
8858908303943,شربت توث قودي 350 ط,دانە,1000,350,750,5
8858908303905,شربت توث قودي 350 ط,دانە,1000,350,750,5
8858908303929,شربت توث قودي 350 ط,دانە,1000,350,750,5
8991102023078,فرجة ددان فورملا,دانە,1000,1100,1500,5
6260769300191,علاطةي فريزةر,دانە,1000,0,400,5
8680876047044,ثسكيت,دانە,1000,0,400,5
7894904956364,سينطى سيارا 1كيلو,دانە,1000,3100,3500,5
8680202110282,هة فيرترش450ط     ئة وروثان,دانە,1000,1600,2000,5
8699177680379,دارك طوجك 300 عدد عسل,دانە,1000,999,1399,5
3574661285160,كلينس جون سون تةر 3 ×56,دانە,1000,4599,4999,5
3574661265148,كلينس جانسنى56عدد,دانە,1000,1350,1750,5
8888021205084,ثاترى ئة مريكى كونترول AAA2,دانە,1000,1100,1500,5
8888021205091,ثاترى ئةمريكى ئينيرطيزير AA,دانە,1000,1100,1500,5
8693029701892,كيك تودة ىطولد,دانە,1000,0,400,5
6260431998725,لايلونى ناوكةونتةر فودثاك 3متر,دانە,1000,100,500,5
089775495952,سيمى ئامان,دانە,1000,350,750,5
6935685437855,سيمى ئامان 12عدد,دانە,1000,1600,2000,5
6902016012012,ليفكى ئامانى 3عدد,دانە,1000,600,1000,5
5285007240832,شبرمان جيهان 350ط,دانە,1000,450,850,5
5201058795305,موتة بةفر,دانە,1000,0,400,5
8901552001908,عمبة شوشة جمل 400 ط,دانە,1000,1600,2000,5
8998866100243,معجون ددان كودوموى مندال,دانە,1000,850,1250,5
6291055001256,كاغةزي بن ثيتزا و مريشك فالكون 25*30,دانە,1000,2100,2500,5
5281112060778,باشترين ريكا ثريل ئةلماني,دانە,1000,1350,1750,5
5281112060716,ريكاي ثريل ئةلماني,دانە,1000,1099,1499,5
8690927431005,فرجة ددان ثوكيت,دانە,1000,599,999,5
3014260275938,فرجة مندالان ئورال,دانە,1000,799,1199,5
8690555512084,فرضةى ددان بةنات و داف ددان ريليكشن,دانە,1000,2600,3000,5
8857101122122,سابون سةروجاف عسل جةوري,دانە,1000,1599,1999,5
5281112061027,دةرمان ثيرسل 3 لتر ئةلماني,دانە,1000,9599,9999,5
5281112042248,دةرمان ثيرسل 3 لتر ئةلماني,دانە,1000,9599,9999,5
6959549007343,فرجة ىددان,دانە,1000,600,1000,5
6260157860573,ثفك نخودي طةورة,دانە,1000,100,500,5
8693029300293,نةستةلة طوفريت,دانە,1000,2100,2500,5
5908234801262,ويفر ثولةندي 200 ط,دانە,1000,600,1000,5
2016120603920,سةيارة ئاسن ثاتري,دانە,1000,2600,3000,5
8989876645336,ئاف,دانە,1000,0,400,5
0133100052610038,موتة,دانە,1000,0,400,5
0162300022260015,موتة,دانە,1000,0,400,5
4017100218118,بسكيت ليبنيس ئةلماني 100 ط,دانە,1000,1350,1750,5
8906037692008,رةنط كيك شوشة 28 مل,دانە,1000,350,750,5
8906037692091,رةنط كيك شوشة 28 مل,دانە,1000,350,750,5
8906037692817,رةنط كيك شوشة 28 مل,دانە,1000,350,750,5
6260430998610,عرص خاص سفرةى سةفةرى ناز ناز,دانە,1000,350,750,5
6941057456027,عةينةك مةلةفاني عسل,دانە,1000,1850,2250,5
3014260227104,جلي جليت  عسل,دانە,1000,3600,4000,5
8681002381735,علك نيكست قالك,دانە,1000,350,750,5
5000309002755,كريم فيت سعودى 100ط,دانە,1000,2600,3000,5
8901396362609,موبةري فيت عسل لةزطة,دانە,1000,3600,4000,5
4823077614675,ثسكيت روشةن 185ط,دانە,1000,600,1000,5
8680492159145,ثسكيت بندق بينا,دانە,1000,2100,2500,5
8680313531839,تايت مور4كيلوسيتل,دانە,1000,6600,7000,5
8690572412367,دةرمانى جلى رةش ثيروال2ليتر,دانە,1000,3100,3500,5
8681270443531,ثسكيت ئة لديفا,دانە,1000,600,1000,5
8690705122026,ثسكيت فراولة 24عدد,دانە,1000,4100,4500,5
5011417537930,فانيش ثةمثة مافور 1000 ط,دانە,1000,3850,4250,5
680678075229,ئيستيكان ئينسيبلى ثاشاباضى سادة 6عدد,دانە,1000,2600,3000,5
6260462510101,قةسث مريم عسل,دانە,1000,2100,2500,5
8698995514309,روين نةوراس 1كيلو,دانە,1000,1599,1999,5
0111200774040008,برنج خيام 10 كيلو,دانە,1000,16100,16500,5
8699182383784,دةرمان كاشى بيف,دانە,1000,850,1250,5
6915790030851,طوري ثياوان,دانە,1000,600,1000,5
6261551601076,ثةنير كالين 150 ط,دانە,1000,100,500,5
6260480101480,ماستى طاميش ئيرانى 800غرام,دانە,1000,2100,2500,5
8697530991162,كريم كاكاو شير شو شة 500 ط,دانە,1000,1350,1750,5
8680731404876,دةرمانى دار,دانە,1000,1100,1500,5
6281034905118,شربت راني 1 لتر,دانە,1000,599,999,5
6281034901189,شةربةت راني 1لتر,دانە,1000,599,999,5
6260575900011,جيثس يليت بجوك,دانە,1000,0,400,5
6294003565725,شير نيدو 2500غرام,دانە,1000,20850,21250,5
6281034901202,شربت راني 1 لتر,دانە,1000,599,999,5
6212201011097,بيبسى 150مل,دانە,1000,0,400,5
5202234020419,موتة ى يونانى جوكلاتة,دانە,1000,1600,2000,5
5202234020730,موتة يونانى كيثى كيثى,دانە,1000,1600,2000,5
5202234030517,موتة ىيونانى سة ماعة,دانە,1000,1100,1500,5
5202234010236,موتةى يونانى كلاسيك,دانە,1000,1100,1500,5
5202234010328,موتةىيونانى جوكلاتة,دانە,1000,1100,1500,5
5202234010182,موتةىيونانى ئةلموند,دانە,1000,1100,1500,5
5202234030470,موتةى يونانى فانيلاىسةماعة,دانە,1000,1600,2000,5
5202234030463,موتةى يونانى روديو سةماعة,دانە,1000,1600,2000,5
8690717179797,جاى بيتا سةفةرى 100 عدد,دانە,1000,2850,3250,5
8699965897576,ريكا ئالين1000ط,دانە,1000,450,850,5
8699873001492,كيك,دانە,1000,0,400,5
7501013100990,شربت جوميكس قودي 500 ط,دانە,1000,1350,1750,5
4015600625108,حةب فيري غةسالة ئامان 27عدد,دانە,1000,5100,5500,5
6264078404304,موتة مطنوم و ساندويج,دانە,1000,100,500,5
5907471442580,ثسكيت ماجيك بلاك ئيتالى 330طرام,دانە,1000,2850,3250,5
5907471443792,ثسكيت ماجيك ئيتالى 330طرام,دانە,1000,2850,3250,5
8690536590803,دةرمان توس بينطو 500 ط,دانە,1000,850,1250,5
9507000001392,خوى سورداش,دانە,1000,0,400,5
6903256842667,لةثك ظينيلى طلوظ 100عدد ميديةم,دانە,1000,3100,3500,5
6585411125473,ثفةك هيلوكس 35غرام,دانە,1000,0,400,5
2017021300109,مة كينة ى خة يات,دانە,1000,4600,5000,5
5285007240764,رونى جيهانى6كيلو,دانە,1000,7600,8000,5
076406668205,شةربةت جوميكس مةكسيكى 473 مل,دانە,1000,1600,2000,5
6718600136251,تةحينا رةسةن 740طرام,دانە,1000,4600,5000,5
3902634650538,جيثس فيث 150ط طةورة,دانە,1000,599,999,5
3902634650453,جيثس فيث 50ط,دانە,1000,0,400,5
7350021421494,وايت تايطر مارشيميلو قودى 330مل,دانە,1000,850,1250,5
8691216025097,جلي هاريبو 160 ط,دانە,1000,1600,2000,5
2816572017005,مريشك 1500ط,دانە,1000,3100,3500,5
8681270427081,كيك,دانە,1000,4100,4500,5
8699182383838,kashi,دانە,1000,850,1250,5
4806028503044,شربت مةموك,دانە,1000,0,400,5
8690814061117,نوك توركى5كيلو,دانە,1000,14600,15000,5
8698943982716,طةرمة شامى هانا,دانە,1000,400,800,5
3228021060026,ثةنير بريزدين 240 ط شوشة,دانە,1000,1599,1999,5
6221048400902,معجون سيطنال عسل,دانە,1000,1000,1400,5
6253503460534,ئيَنرذى تايطر دةبل قودى 355مل,دانە,1000,600,1000,5
5000396042191,داجيستيف 3×250 ط    + قالب كيك هدية,دانە,1000,4599,4999,5
3228021060033,ثةنير برزيدن 140ط شوشة,دانە,1000,1099,1499,5
4014400907636,شةكروك ئةلماني سوطةر فرى 70ط,دانە,1000,3100,3500,5
6294003539153,نةستةلة كيت كات 17.7غرام,دانە,1000,100,500,5
4014400904390,شةكروك ئةلمانى ميلكى كاراميل 325 ط,دانە,1000,4100,4500,5
4014400904376,شةكروك ئةلمانى  توفى 325 ط,دانە,1000,5600,6000,5
4014400900804,شةكروك مينيت ئةلمانى 200ط,دانە,1000,2600,3000,5
4017100407413,ثسكيت ثيك ئاث كيسة 106طرام,دانە,1000,2600,3000,5
4017100283260,ثسكيت ثيك ئاثى 5عدد*140طرام,دانە,1000,4600,5000,5
6291003011184,خوشترين ثسكيت سوكةرى,دانە,1000,2599,2999,5
8695504165465,جكليت فوندانى1كيلو,دانە,1000,4600,5000,5
3228021060019,ثةنير برزدين 140 ط شوشة,دانە,1000,1099,1499,5
6260526100262,موتة,دانە,1000,0,400,5
6260575901087,جيثس بيشل يراني,دانە,1000,0,400,5
6260575901858,جيثس بيشل يرانى,دانە,1000,0,400,5
8680454460418,ديتول طةورة 5ليتر,دانە,1000,4600,5000,5
054881009928,جاي احمد سادة,دانە,1000,4100,4500,5
054881009638,ضاي احمد معتةر 454 ط,دانە,1000,5850,6250,5
6281100200239,برنج بنجابي 5 كيلو عسل,دانە,1000,5600,6000,5
6291053010854,موتة طندور يماراتي,دانە,1000,100,500,5
